Gene	Num
LRIF1	5
UBA2	5
NOD1	5
DCAF7	5
ZP3	5
FKBPL	5
KMT2E	5
KRTAP10-3	5
TRAV18	5
KDM2A	5
FARP1	5
RABEPK	5
XCL1	5
SRL	5
PNPT1	5
FMO4	5
NARF	5
VWC2	5
GABBR1	5
ZNF100	5
OR3A3	5
CCDC105	5
PDE4A	5
SAFB2	5
FOXK1	5
SGOL1	5
ZNF669	5
FUBP1	5
EMP3	5
METTL17	5
TECPR1	5
RNF144A	5
RBM26	5
GRIPAP1	5
DNPEP	5
RHOBTB1	5
CDKN1B	5
ERLIN2	5
RCOR3	5
NLRP6	5
CCR5	5
SNAP25	5
C16orf62	5
ELFN2	5
FAM120C	5
CHST15	5
GAREM	5
IGHA2	5
RHO	5
ALKBH5	5
CRISPLD2	5
EIF4G2	5
SIGLECL1	5
NMBR	5
ZMYM6	5
CSHL1	5
PDZD4	5
SLX4IP	5
LARP6	5
MXRA8	5
MCCC2	5
MMAA	5
ZCRB1	5
TYW1B	5
FAM173B	5
SFSWAP	5
PPARD	5
HOXC13	5
RFC4	5
LTB	5
FHOD1	5
CD36	5
FBXO16	5
CCDC106	5
HIST1H3E	5
PKN2	5
WDR53	5
SERTAD2	5
RNF112	5
RAD17	5
ZNF44	5
SPESP1	5
RABL3	5
APOBEC3G	5
FBLN7	5
LCE1C	5
PLCD4	5
NBPF3	5
SLC44A3	5
TRIM38	5
GSTA1	5
SHQ1	5
TAF7L	5
DCUN1D3	5
TM6SF1	5
SLC22A10	5
MASTL	5
WNT11	5
KRT77	5
DDX39B	5
TCTE1	5
SPACA3	5
NIT1	5
C5AR1	5
BTNL9	5
CRYBA4	5
TRBV4-1	5
ADAM8	5
CST5	5
KRTAP1-5	5
PRNP	5
UGDH	5
AKT2	5
EFCAB12	5
SERPING1	5
PHLPP1	5
GCKR	5
HYPM	5
SLC38A7	5
RHOBTB2	5
SUOX	5
ACPP	5
KY	5
NUP155	5
ZNF662	5
PIGQ	5
DSN1	5
SP7	5
TBL1X	5
AMY2A	5
PLEKHB2	5
HIST1H2BC	5
CST4	5
ZNF597	5
KRTAP10-10	5
MARVELD2	5
MSR1	5
SLC9A7	5
TCF25	5
BATF2	5
LEMD3	5
UGT1A8	5
CCDC74A	5
PLSCR5	5
NAIF1	5
MTG2	5
PIGA	5
TRIL	5
RIN3	5
OR6C76	5
HRH4	5
CCDC138	5
ADCY3	5
ANXA3	5
SRP54	5
ASGR2	5
IARS	5
ENC1	5
TNFSF18	5
EIF3L	5
FNDC8	5
TNFRSF9	5
BTBD7	5
SQSTM1	5
TCP11L2	5
ZNF350	5
FBLN2	5
P4HA2	5
ABR	5
DFNA5	5
MARCH8	5
NIM1K	5
PRSS22	5
KLHL11	5
ATP6V1C1	5
CHORDC1	5
ZNF812	5
INPP1	5
CTR9	5
FCER1A	5
IGHV2-26	5
BBS10	5
PPT2	5
INPP4A	5
SHISA2	5
MVP	5
SPDYC	5
EIF2D	5
CEACAM20	5
SOCS6	5
SIX6	5
TRPV1	5
IQCE	5
SPOCD1	5
TOP3B	5
ZNF600	5
KIAA0907	5
NT5E	5
CCNT2	5
CSF3R	5
IGKV3D-15	5
UGT1A1	5
TP73	5
SIM2	5
B4GALT6	5
WAS	5
ASIC3	5
NPAS2	5
PAX8	5
CEP83	5
ANKRD1	5
SLC35A5	5
KLK7	5
ZNF165	5
ZNF169	5
VAC14	5
ACVR2A	5
DCN	5
PCDHAC2	5
TBC1D19	5
FARSA	5
TIGD7	5
SPATA22	5
GSR	5
GRAMD4	5
CSDE1	5
ZBTB39	5
ATP8B1	5
AMIGO2	5
CDKAL1	5
WNT2	5
TMEM248	5
CSTF2T	5
PDZD7	5
GJD2	5
ZNF772	5
SPIN2B	5
CWC22	5
SAMD14	5
OLFML2A	5
CYP1A1	5
SOX9	5
NAIP	5
FGF18	5
RGS4	5
RGS5	5
PTGER4	5
MLKL	5
ANAPC2	5
SPAG5	5
KAL1	5
CASKIN2	5
MRGPRX1	5
IGHV3-38	5
GIT2	5
ATP6V1H	5
GH1	5
ZDHHC15	5
LAMP1	5
PRPS1L1	5
SERPINA1	5
CNDP2	5
LHFP	5
PRMT6	5
TEK	5
NTSR2	5
SEC14L3	5
MTMR9	5
ZFYVE1	5
ZNF480	5
SLC10A6	5
FAM127C	5
ZNF486	5
HLA-C	5
ADIPOR1	5
SPTY2D1	5
ZKSCAN3	5
MAN1A2	5
APOL5	5
ZDHHC19	5
CYP27B1	5
TXNDC2	5
ANKRD13D	5
ADAL	5
ADGRA2	5
ZNF714	5
GSK3B	5
MYOT	5
PATE1	5
TTC16	5
ZNF276	5
TMEM55A	5
IPO4	5
RIC1	5
ECD	5
C11orf53	5
LMNB1	5
DOK1	5
ACKR2	5
HSD17B2	5
WDR70	5
FBXO11	5
GPR176	5
CORO2B	5
ITIH1	5
RMND5A	5
SHISA9	5
SPATA7	5
NTHL1	5
TICRR	5
RASGEF1C	5
HAPLN4	5
SCN2B	5
CNOT6L	5
RECQL4	5
CALB1	5
RCBTB2	5
EPHX1	5
ADHFE1	5
RUNDC1	5
OXSR1	5
LSM14A	5
DDX21	5
MSH6	5
ARR3	5
CHFR	5
HNF4G	5
CYP2C18	5
MRGPRX2	5
GGTLC1	5
PRUNE	5
NBPF15	5
ESYT1	5
REL	5
GTF2IRD2B	5
CBX2	5
TONSL	5
SPRR2G	5
NR3C2	5
ACTL6B	5
FOXN3	5
PRC1	5
HTRA1	5
IL20RB	5
NMD3	5
HSFX2	5
C16orf46	5
KERA	5
ERVFRD-1	5
RIOK2	5
NPHS2	5
C8orf34	5
KCNC1	5
AGT	5
PPP1R13B	5
TSHB	5
OSBP	5
GBA	5
LRRC8B	5
EML2	5
CORO1C	5
STIP1	5
QSOX1	5
EMX2	5
AURKC	5
FAM196A	5
CCDC155	5
MTSS1	5
GCM1	5
SLC16A9	5
GPR132	5
SLC35G2	5
NTS	5
CHID1	5
LAIR1	5
LMAN1L	5
DDX31	5
SUPT20H	5
FAM198B	5
ASB4	5
FANK1	5
GGCX	5
SLC25A2	5
CDC20B	5
NCL	5
PPME1	5
PLCG1	5
VPS18	5
CES3	5
MLH3	5
CUL4A	5
POLB	5
TRIM39	5
TRAV17	5
GALNT6	5
CTCF	5
RBP2	5
GIPC1	5
MPHOSPH6	5
CLMP	5
NDC80	5
NECAB2	5
PPM1D	5
MFSD9	5
SLC39A3	5
HPGD	5
LRRC52	5
ONECUT2	5
ODF1	5
TFDP3	5
ANKRD11	5
SNRNP40	5
SGK1	5
GRIN3B	5
USHBP1	5
ARC	5
PM20D2	5
AVPR2	5
PCYOX1L	5
MAP3K14	5
ORC2	5
CACNG2	5
GP1BA	5
DDX54	5
NCOA4	5
DAAM1	5
CASP4	5
GAPVD1	5
OR51B6	5
ASIC5	5
BTG4	5
GFAP	5
CETP	5
MRGPRF	5
DIEXF	5
SCAF4	5
GPR22	5
KIAA0408	5
SNX9	5
IGHV3-13	5
PLIN2	5
FAM20B	5
MARK4	5
KCNMB2	5
SYNGAP1	5
LLGL1	5
TNPO2	5
NAA15	5
MAP1S	5
ELOVL2	5
ABTB1	5
EIF3B	5
GATA2	5
ZFP36	5
MMP26	5
CCL7	5
ZNF697	5
UBXN7	5
ITFG1	5
MOGS	5
USP1	5
CIART	5
KLHL3	5
MYO1C	5
AADACL4	5
PRR19	5
APLP1	5
ABCF1	5
ZKSCAN8	5
EEA1	5
GATAD2A	5
NEU2	5
DDX43	5
INHBE	5
SMARCD2	5
MAML2	5
OAS1	5
PARP3	5
TRAF2	5
IL2RB	5
MFSD8	5
MCOLN2	5
FAM160B1	5
CAPZA3	5
GPR75	5
MAP4	5
KRTAP19-5	5
SLC40A1	5
ZNF76	5
KRT9	5
NCK2	5
QTRT1	5
HNRNPA2B1	5
SKOR1	5
ZHX2	5
UGT1A9	5
DCST2	5
SMARCC1	5
UVSSA	5
CHRM5	5
UGT1A5	5
SEC31B	5
NR2F1	5
CD300E	5
MMP8	5
ZNF263	5
PTCRA	5
MID1	5
ADD1	5
FOXF2	5
TMCC3	5
FERMT1	5
CDADC1	5
BLM	5
TOP2B	5
GCNT2	5
PPHLN1	4
NPC1	4
INO80D	4
TMEM207	4
ADGRG5	4
GAL3ST2	4
SPRTN	4
OR52D1	4
PPP1R10	4
ICE2	4
SMTNL2	4
PAQR3	4
KPNB1	4
HSPA12B	4
RTN4RL1	4
KIAA1328	4
SPSB1	4
EHD2	4
C1orf105	4
REXO1	4
REST	4
HIST1H2BH	4
ERMARD	4
SERPINI1	4
OR7C1	4
GIGYF2	4
CRY1	4
RUFY3	4
EGFL8	4
NFE2L3	4
POMZP3	4
DNAH14	4
ARHGEF18	4
ASL	4
IL4I1	4
ZG16B	4
DDR1	4
RASSF9	4
ZGPAT	4
KIAA0391	4
TESK2	4
RAPGEF3	4
MRPL15	4
OOEP	4
TTC23L	4
CSNK1D	4
PIGZ	4
SIRT7	4
SETD4	4
RCN2	4
PLEKHG1	4
FCHSD2	4
STEAP2	4
KRT13	4
DUSP21	4
TBCCD1	4
LGALS2	4
UBE2Q2	4
PLIN1	4
OPTC	4
ST3GAL3	4
HNRNPC	4
ATP5C1	4
SGMS1	4
PRDX3	4
SCAP	4
TNFAIP3	4
ANKS6	4
PRKCD	4
FZD9	4
GPCPD1	4
VTA1	4
ARHGAP18	4
TRIM44	4
CATSPER3	4
RFWD3	4
HIST1H2AE	4
RHNO1	4
ENPP5	4
LHFPL4	4
MCM2	4
ZNF286B	4
FAM183B	4
PRPF40A	4
BICD2	4
FOXF1	4
TAF4B	4
PDIA3	4
F10	4
MAST3	4
LCA5	4
ATXN7L2	4
CCDC27	4
MITF	4
PBLD	4
C1orf52	4
METTL1	4
SLC36A4	4
MRPS27	4
TNFAIP8L3	4
KRT78	4
VEZF1	4
SLTM	4
STK32C	4
NKX2-1	4
IL17RE	4
GPD1L	4
FUT11	4
KDF1	4
TRDMT1	4
NSUN6	4
PSMD1	4
MED7	4
RFC2	4
GRK4	4
FOXO1	4
C1QA	4
ZNF852	4
MYH10	4
EFTUD1	4
IFNA4	4
NDUFB5	4
CCDC38	4
CCDC30	4
PCYOX1	4
FIZ1	4
AHCYL1	4
ST6GAL1	4
CPEB2	4
COMP	4
HMGB3	4
PNMAL1	4
UGT1A4	4
RGS7BP	4
FOXP4	4
YY1AP1	4
INSIG2	4
DLL3	4
CEP89	4
ACOX3	4
BEST1	4
MYCN	4
IFRD1	4
INHBB	4
RBL1	4
BRE	4
WBSCR28	4
KCNA7	4
GPR20	4
BBS5	4
TTC39B	4
RAB11FIP3	4
ZNF530	4
CEP57L1	4
ZNF701	4
CCDC113	4
CCDC64	4
CATSPERB	4
BMPR1A	4
PBX4	4
OTOP2	4
HSPA4	4
DUPD1	4
ATP13A1	4
ABL1	4
C4orf17	4
DENND4C	4
CACNG4	4
POPDC3	4
RIOK1	4
SORT1	4
ACPT	4
TAS2R30	4
LCE1D	4
RPGR	4
CFAP221	4
SYF2	4
LONRF2	4
DZANK1	4
CLHC1	4
TMEM119	4
CYSLTR1	4
SPRR1A	4
TMEM19	4
FLII	4
DUOXA1	4
APCDD1L	4
BRD4	4
TMPO	4
VPS33A	4
DPM1	4
OR6C2	4
BACE2	4
SEPT1	4
B3GNT7	4
FANCA	4
GALNT10	4
FABP12	4
PDE9A	4
AGBL5	4
IGHV4-28	4
CAMLG	4
EDEM2	4
IPP	4
ZSCAN22	4
FADS2	4
TMPRSS12	4
KRTAP10-2	4
PAK1IP1	4
ZNF395	4
ARFIP2	4
TFR2	4
ZKSCAN5	4
C11orf40	4
E2F2	4
ALAS2	4
FAM83G	4
THOC6	4
RNF152	4
GRB14	4
IFNAR1	4
NPR2	4
FAM3C	4
TAS1R3	4
TXLNG	4
AP3D1	4
ZNF114	4
CCL28	4
RBM24	4
POM121	4
ACADL	4
FOXP3	4
NKX3-2	4
STAT4	4
PLCXD2	4
DPP9	4
STARD7	4
GSTA5	4
NBR1	4
LMTK3	4
LIPE	4
PUM1	4
IRX5	4
MIPEP	4
LRRC3B	4
PDCL3	4
ATP6V1A	4
VPS36	4
EEFSEC	4
HACL1	4
EFTUD2	4
IGFBP3	4
SFTPA1	4
POU5F2	4
CYP11A1	4
PRB1	4
LPAR1	4
C1QTNF2	4
B3GALT1	4
FBXO21	4
DMRT2	4
USP40	4
CORO1B	4
USP16	4
MT1HL1	4
VSX1	4
ALDH4A1	4
ZBTB34	4
SLC1A1	4
PROP1	4
MEN1	4
TSR1	4
KRTAP19-3	4
ZFP37	4
MICAL1	4
G6PD	4
HEXIM1	4
KCNK16	4
IL26	4
MRM1	4
SARS2	4
ZNF200	4
ERV3-1	4
ZNF429	4
KRTAP4-2	4
FUBP3	4
RAPH1	4
SLC39A1	4
DOCK6	4
PPP1R17	4
C7orf26	4
PRDM8	4
SAMD15	4
GXYLT1	4
CEP72	4
ATL2	4
IFFO1	4
DAZAP1	4
DNAJC21	4
LCK	4
ABCB6	4
CUL2	4
APOH	4
B3GNT5	4
NUCKS1	4
LCE2C	4
SERPINC1	4
FCRLB	4
DPYSL2	4
GYG2	4
HIST1H4E	4
AQP12B	4
FFAR1	4
INTS3	4
PSIP1	4
XKRX	4
ACTRT3	4
UHMK1	4
AIRE	4
C10orf76	4
ANKRD20A4	4
C5orf58	4
PTH	4
PPP1R36	4
ZMPSTE24	4
RAB3GAP1	4
GLIPR1L2	4
PGC	4
CARS	4
BSND	4
MLLT6	4
CCNJL	4
NUGGC	4
KRTAP10-12	4
SLC44A4	4
HOXB2	4
PI16	4
IGKV3-11	4
SLA	4
ASZ1	4
ADCK3	4
CENPH	4
BHMT2	4
RSPO4	4
GPR173	4
ASMTL	4
CTNNBL1	4
KLC2	4
FAM73B	4
SLC22A13	4
FAM83A	4
PKN1	4
DIRAS2	4
SNAPC3	4
G3BP2	4
NBPF14	4
TREML2	4
FXR1	4
ZNF136	4
RNF149	4
C1orf110	4
ARNT	4
IGKV1-8	4
STAMBP	4
ABHD13	4
PIAS2	4
ADAM17	4
NPL	4
HAP1	4
PPP1R32	4
RYBP	4
IFNAR2	4
HPS3	4
PDP2	4
MTMR10	4
KLHL41	4
KRT33A	4
RECQL5	4
ZNF559-ZNF177	4
PAQR5	4
SHKBP1	4
SPACA1	4
GZMA	4
DCBLD2	4
KAZALD1	4
UNK	4
SCLY	4
CASC1	4
PDCD1	4
CHEK1	4
MFSD4	4
KLHL28	4
PTGER2	4
SOX13	4
OR4D1	4
COBLL1	4
SPRY3	4
MTX2	4
MYBBP1A	4
SLC5A5	4
LIN7C	4
ADGRG1	4
NEXN	4
SOAT1	4
TYRP1	4
CD2BP2	4
IFNL2	4
APOBEC4	4
SNX15	4
SUSD3	4
CCDC50	4
SLCO4C1	4
RRM1	4
KRT6C	4
MAP4K2	4
TRAF6	4
RRAGD	4
KATNBL1	4
TFPI	4
CCT7	4
ADH1A	4
PIGS	4
CAST	4
SPATA13	4
ASB10	4
MORN1	4
CXCL9	4
KIAA1407	4
PTPDC1	4
ZBTB3	4
POFUT2	4
BRF2	4
WTAP	4
KLF4	4
NAGK	4
CD200	4
BTN3A3	4
NAALADL1	4
GPR87	4
MVK	4
ICK	4
TUBA1A	4
MLEC	4
LNPEP	4
PNMAL2	4
SLC22A23	4
CDK6	4
AGAP5	4
TCEAL6	4
ASIC1	4
XG	4
NFYC	4
ZNF155	4
CLEC18B	4
PSTPIP1	4
IFNA17	4
CRIPAK	4
SPRED2	4
CLEC10A	4
KRTAP4-4	4
CYP27A1	4
FAIM2	4
RERGL	4
PIAS3	4
MAP9	4
CLCNKA	4
SLC2A13	4
CDK13	4
ZNF18	4
UMPS	4
NCALD	4
NAP1L1	4
FOXS1	4
GPAT2	4
COPS2	4
LAG3	4
THAP6	4
WNT2B	4
GRIP2	4
CREBZF	4
PSMD13	4
WISP3	4
ZNF814	4
POMK	4
TNS4	4
LHX3	4
VPS39	4
NGLY1	4
WDSUB1	4
ZNF781	4
KLF8	4
GABRE	4
NDRG4	4
AP2M1	4
MEF2D	4
C14orf39	4
SPRY2	4
MCM7	4
KITLG	4
HAX1	4
RDH12	4
ORC4	4
SYT2	4
P2RY4	4
D2HGDH	4
ZNF671	4
TMEM59L	4
ELAVL3	4
SEPT9	4
GP5	4
CHTOP	4
SNX4	4
DDX46	4
CRYBA2	4
SUSD2	4
AP1M2	4
LPPR3	4
LRRC2	4
RNASE11	4
GSAP	4
COQ7	4
UPP1	4
INSL6	4
NANOG	4
GGT7	4
SEMA3F	4
NCF4	4
ZBTB2	4
INTS12	4
HMGA2	4
TMC4	4
IFT46	4
MOB1B	4
INSM2	4
DNM1L	4
GSE1	4
MMD2	4
EDC4	4
SARAF	4
ZNF664	4
C10orf82	4
POLM	4
ORC5	4
RANGAP1	4
PRH1	4
CLPTM1L	4
MYL1	4
NDST1	4
KCNK17	4
TOB1	4
SCUBE2	4
RHOA	4
ARMCX6	4
GRHL1	4
GPR84	4
RPS6KA3	4
HOXC10	4
CNIH3	4
CTTN	4
HOXB4	4
EXOC6B	4
GLT8D1	4
FIBP	4
MRGBP	4
DEF8	4
CCDC42	4
DUOX1	4
EEF1A1	4
MYADM	4
LIN9	4
MEX3C	4
FIBCD1	4
SLC25A38	4
DMWD	4
CDC40	4
ESM1	4
SIAH3	4
ZFP69B	4
FGR	4
NF2	4
CFAP45	4
NONO	4
LAPTM5	4
AGTPBP1	4
FOXK2	4
GZMK	4
QRSL1	4
OR1E1	4
MRO	4
IGKV3-20	4
QRFPR	4
FUT3	4
MS4A6E	4
VCL	4
MAN2A2	4
TMEFF2	4
TRIM43	4
SRSF11	4
ACY3	4
SLC10A7	4
LRSAM1	4
ESYT3	4
DPY19L4	4
RALA	4
NKAP	4
HIRA	4
MAMDC4	4
TSSC1	4
CSNK1G1	4
KCTD13	4
PSAT1	4
TSGA13	4
STK4	4
NASP	4
FZD7	4
LIM2	4
PPP2R2A	4
CAPN13	4
ATP6V1B1	4
NUPL1	4
SASH3	4
TTC31	4
MCCC1	4
ITIH4	4
EEF2K	4
POLN	4
CRYZ	4
CD48	4
FOXD4L1	4
HCRTR1	4
PARN	4
EPHX3	4
SMAP1	4
TJP2	4
LDHB	4
RHBDL3	4
GPKOW	4
HIST1H1T	4
CRLF1	4
CATSPER2	4
ARHGEF5	4
NKD1	4
TRMT10C	4
ACSL4	4
IKZF5	4
UBIAD1	4
SNAPC4	4
ABCD4	4
PMEL	4
HIST1H1E	4
VSTM1	4
MAGEH1	4
SHD	4
ACOX2	4
OR2T5	4
GTF2A1	4
ZNF2	4
CTC-260F20.3	4
PLA2G4F	4
CASP14	4
PNPLA1	4
C1orf74	4
ZNF212	4
TPI1	4
PAPSS1	4
ZNF132	4
DHRS7C	4
RARS	4
NAGPA	4
FCGR1A	4
POU2AF1	4
KRTAP4-5	4
ALDH1A3	4
AMFR	4
ZNF526	4
THOP1	4
HTR1D	4
CDCA7	4
GATS	4
KIAA1644	4
SDR9C7	4
NOVA2	4
ITGB5	4
SRPX2	4
FAM114A1	4
PHF23	4
MBOAT2	4
CFL2	4
SSUH2	4
OR6C3	4
TFRC	4
SLC25A53	4
SNX1	4
ZNF782	4
PHF21A	4
SLC6A11	4
BRSK2	4
ZNF708	4
KCNC4	4
GUCA1C	4
CHD1	4
DDX25	4
SCFD1	4
DPF1	4
IVD	4
CSH2	4
ZNF594	4
TOM1	4
CNKSR3	4
CAMK2N1	4
DGCR2	4
HOXC4	4
ZNF799	4
MAEA	4
KRTAP5-11	4
SMYD5	4
TMX4	4
C15orf41	4
NUTM2F	4
B3GNT6	4
PAM	4
GART	4
TMEM74B	4
CCL15	4
PON3	4
EED	4
DIXDC1	4
SQLE	4
HTR1B	4
CADM1	4
RALGPS1	4
KCNN1	4
TUBD1	4
LEP	4
CLSTN3	4
DUSP9	4
SFPQ	4
CTSZ	4
MSRB2	4
BTBD6	4
PTPN1	4
NT5DC1	4
GSG2	4
RTP3	4
TRIM2	4
PACSIN3	4
TRIM15	4
HNRNPR	4
ARHGAP1	4
PDSS2	4
KRTAP4-3	4
ZNF333	4
STK39	4
MSLN	4
TLR3	4
AADAC	4
GNAL	4
MKNK1	4
VCX3B	4
IFNG	4
PPIL2	4
MPP3	4
STX1B	4
BMI1	4
MMP25	4
TMEM8C	4
TLK2	4
IVNS1ABP	4
ATMIN	4
LOXL2	4
CRYGD	4
POU5F1B	4
KLHL25	4
AK8	4
OPN3	4
MRPS31	4
OSM	4
GLB1L2	4
FYN	4
FOXRED1	4
RARS2	4
TGM5	4
GPR180	4
MYOZ1	4
RNF148	4
CDCA2	4
ETV6	4
CPO	4
AKAP8	4
CCT2	4
SLC26A6	4
AMTN	4
GPSM2	4
FAM46B	4
FAM13A	4
ATP1A1	4
TCEB3	4
ACER2	4
GPATCH4	4
GPR161	4
STX2	4
RTN4	4
COG3	4
IBA57	4
FGL2	4
CBX4	4
PNMA3	4
UNC5CL	4
SLC6A12	4
NFKB2	4
SLC25A23	4
SLC16A7	4
SLC43A2	4
LINGO4	4
ADH4	4
EFEMP2	4
UBQLN1	4
CAMKK1	4
DTX2	4
ARL4D	4
RAB5C	4
DUSP26	4
RP11-545J16.1	4
TMEM176A	4
RNF113B	4
CYP8B1	4
H1FOO	4
CCDC37	4
ATAD3B	4
ARHGEF9	4
PLEKHA4	4
MARS	4
GUCY2D	4
GPC2	4
ZNF274	4
ZNF792	4
CAPG	4
TAS2R14	4
PARP1	4
SPRR2B	4
RCSD1	4
NSRP1	4
HSP90AA1	4
HOXA4	4
SPATA20	4
SYNGR1	4
ADRA2C	4
TIFAB	4
GLTSCR1	4
MEDAG	4
TSC22D4	4
TAF5	4
TM6SF2	4
AASDHPPT	4
ZNF609	4
OS9	4
AKAP10	4
LEFTY2	4
CIZ1	4
SLC37A2	4
MYOZ2	4
EFCAB7	4
RAB3IL1	4
PHKG1	4
GTF3C3	4
OLFM2	4
PYDC2	4
CIITA	4
RUNX2	4
CA2	4
BRD3	4
ATG4D	4
FAM63B	4
ZBTB46	4
OCM2	4
PLIN3	4
YWHAQ	4
IGHV2-70	4
CDCA7L	4
CNNM4	4
ACOT4	4
FPGS	4
SNX24	4
CD200R1L	4
NCLN	4
C7orf31	4
IFNA1	4
ZDHHC14	4
SGCB	4
GNAZ	4
SS18	4
USP9Y	4
POM121C	4
C3orf67	4
C11orf16	4
PAIP1	4
SLC39A14	4
NOV	4
ASNS	4
SPP1	4
GORASP2	4
TRMT10A	4
SP3	4
GFOD1	4
USP45	4
PTAFR	4
SNCB	4
TLDC2	4
KLHL2	4
SBNO2	4
SLC36A3	4
CUL5	4
RPL4	4
NFE2	4
SH3RF3	4
RAB6B	4
IL17F	4
VGF	4
DDC	4
PARP2	4
GCAT	4
CERS6	4
IL27	4
FOXL1	4
LACRT	4
DHX35	4
FUT6	4
EFCAB1	4
TRBV5-1	4
TM9SF3	4
ITPRIPL1	4
PCOLCE	4
OXA1L	4
FAM181A	4
RBPJL	4
PRDX1	4
PGAM4	4
GUSB	4
KCNIP1	4
CLUH	4
MRPS5	4
IYD	4
PTPN12	4
CALCB	4
HHATL	4
SPNS1	4
RNF220	4
CTDSP1	4
C16orf78	4
SLC25A37	4
AICDA	4
ASPA	4
SMAD9	4
PANK3	4
ANXA5	4
WWOX	4
DDX52	4
MIER3	4
MCMBP	4
EWSR1	4
ZNF275	4
GBAS	4
MAN2B1	4
FBXO4	4
SLC7A8	4
NLGN2	4
PAGE1	4
MDM2	4
PODXL2	4
FZD1	4
GOLGA6L10	4
C2orf54	4
C19orf40	4
VPS72	4
SFRP4	4
STARD3	4
TMEM178A	4
TMOD3	4
OR51I1	4
WWTR1	4
SMOX	4
CLDND1	4
RD3	4
ZNF280D	4
AC004381.6	4
CNTF	4
UPRT	4
TGFBR1	4
SMC5	4
RAI14	4
TCFL5	4
RBL2	4
GALNT1	4
SEMA6C	4
FOXD4L3	4
C4BPA	4
ALOX15B	4
TMCO6	4
TMEM190	4
CTAG2	4
AZGP1	4
INPP5J	4
IGHV7-81	4
SLC2A5	4
TMEM57	4
RACGAP1	4
SLC2A12	4
FAM134B	4
ZNF778	4
PENK	4
INTS6	4
B4GALNT3	4
NBPF10	4
GCG	4
TAS1R1	4
TCL1A	4
HRH1	4
SEC61A1	4
EPO	4
SC5D	4
CYTL1	4
SIK3	4
ECT2	4
ETNK1	4
LAYN	4
TRIM50	4
FAM134A	4
CACTIN	4
CGREF1	4
TRIM25	4
HPCA	4
ATG3	4
GSDMD	4
IL15	4
SEPT3	4
RHBDD1	4
USF2	4
NOP14	4
SLC26A8	4
HOXB8	4
TRAV5	4
AGO4	4
ALKBH1	4
SLC25A18	4
OR12D3	4
CCDC174	4
SPO11	4
ADRA1D	4
LRP10	4
TRPC4AP	4
AKR7A3	4
ENTPD1	4
ACSM4	4
BRD9	4
MAP3K2	4
MTA2	4
GPALPP1	4
AMBP	4
KRTAP20-1	4
LCMT1	4
ZSCAN31	4
INHBC	4
TRIM46	4
TRBV4-2	4
GNAT3	4
ACHE	4
GLE1	4
UCHL5	4
TUBG1	4
CRYBB2	4
AOC2	4
OR1E2	4
IL36B	4
KCTD5	4
RAD51D	4
H6PD	4
CPT1B	4
FBXL21	4
PACSIN1	4
GTPBP4	4
ALDOA	4
UPF1	4
EIF6	4
AP5M1	4
NAF1	4
CYP3A4	4
RBMY1A1	4
BAG6	4
COIL	4
WFDC5	4
OR7A10	4
IGFLR1	4
ZNF566	4
TIGD4	4
COLQ	4
TMEM30A	4
TCP10L2	4
SGCA	4
NR1H3	4
SLC2A7	4
ENTPD7	4
DNASE1L1	4
SEPT5	4
DLL1	4
GATAD1	4
OR1L6	4
ITGA9	4
TCF7L1	4
UTP23	4
MAPKAP1	4
ARMCX3	4
GUCA1B	4
PLAA	4
EPC2	4
NFIB	4
ALDH3B2	4
GPN2	4
SART1	4
ADCK1	4
C14orf177	4
FBXO10	4
MBD3L1	4
EFHC1	4
POLR3C	4
ORM1	4
PLTP	4
DNTTIP2	4
AGK	4
VHLL	4
SLC27A1	4
NME7	4
NLRX1	4
IL1RL2	4
SPRR2E	4
AMELY	4
TAGLN2	4
TRMT1L	4
PLA2G7	4
UBASH3B	4
SPARCL1	4
GYPC	4
LCE3D	4
SPIN4	4
HIST1H3G	4
SLC27A5	4
LMO4	4
BST2	4
SDF2	4
C12orf50	4
BDH1	4
SMARCA5	4
ASPSCR1	4
FSHB	4
UBQLN4	4
TULP3	4
GRSF1	4
IGHG2	4
GMEB1	4
QDPR	4
DBN1	4
GAPDHS	4
PFKFB4	4
GOT1L1	4
ESPN	4
EVI2A	4
TRDC	4
PAPOLG	4
YTHDF3	4
USP43	4
DGKZ	4
TAF9B	4
CHST12	4
DNAJB2	4
IFNA6	4
IDH3B	4
MSLNL	4
NCAPD2	4
METTL21C	4
CYP20A1	4
BBS2	4
ASPRV1	4
CFI	4
WNT9A	4
DCAF11	4
TFE3	4
ST7	4
FAM110B	4
PFKP	4
GNB5	4
PLS3	4
PRMT9	4
CYP21A2	4
IDO1	4
ERRFI1	4
FZD5	4
ROCK2	4
JUP	4
PLIN5	4
ZCWPW2	4
ANKFY1	4
CLEC5A	4
ABCA3	4
ZNF185	4
SLC15A3	4
WIPI1	4
GDF3	4
ZNF491	4
NPEPPS	4
CRTC2	4
HELLS	4
FGFR1	4
NDUFS2	4
IL12RB1	4
SUCLA2	4
PITPNM1	4
BRF1	4
TSPAN11	4
PRPF19	4
HPN	4
TRAM2	4
FAS	4
PRDX6	4
BTN3A1	4
INS-IGF2	4
E2F4	4
PNCK	4
SPG7	4
NDST2	4
ZFP28	4
LPIN1	4
ADAMDEC1	4
DDX17	4
IRX3	4
MPRIP	4
CXorf57	4
TRAF5	4
TBRG4	4
HDGF	4
SRRM1	4
FASTKD3	4
RDH11	4
